<<<<<<< HEAD
日期,測站,測項,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019/1/1,基隆,SO2,-1.6426467882099713,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843,-0.5768674702539486,-0.6952873944712843,-0.6952873944712843,-0.6952873944712843
2019/1/1,基隆,THC,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536
2019/1/1,基隆,WD_HR,-0.7054907277635608,-0.6951994530939509,-0.6951994530939509,-0.6951994530939509,-0.6746169037547312,-0.6643256290851214,-0.7054907277635608,-0.7157820024331707,-0.6643256290851214,-0.6437430797459016,-0.7054907277635608,-0.684908178424341,-0.6746169037547312,-0.6746169037547312,-0.6746169037547312,-0.684908178424341,-0.6746169037547312,-0.684908178424341,-0.684908178424341,-0.684908178424341,-0.6746169037547312,-0.6951994530939509,-0.6951994530939509,-0.6951994530939509
2019/1/1,基隆,WIND_DIREC,-0.6750537960737137,-0.7569421689640004,-0.654581702851142,-0.715997982518857,-0.6852898426849995,-0.593165423183427,-0.654581702851142,-0.6955258892962853,-0.7262340291301429,-0.6136375164059987,-0.6852898426849995,-0.6750537960737137,-0.6648177494624279,-0.6750537960737137,-0.6955258892962853,-0.6443456562398562,-0.6443456562398562,-0.6955258892962853,-0.6955258892962853,-0.6955258892962853,-0.6341096096285703,-0.7262340291301429,-0.6750537960737137,-0.6238735630172845
2019/1/1,基隆,WIND_SPEED,1.3960779831835912,1.8127798273170626,1.3960779831835912,1.5349785978947483,1.5349785978947483,1.1182767537612777,1.1182767537612777,1.8127798273170626,1.6738792126059054,0.8404755243389636,0.9793761390501207,1.5349785978947483,1.2571773684724348,1.8127798273170626,1.2571773684724348,1.3960779831835912,1.2571773684724348,1.6738792126059054,1.5349785978947483,2.229481671450533,0.5626742949166497,1.6738792126059054,1.6738792126059054,1.9516804420282197
2019/1/1,基隆,WS_HR,1.8879455511184484,2.363473071680806,1.4124180305560903,1.8879455511184484,1.570927204076876,1.570927204076876,1.8879455511184484,2.521982245201592,1.8879455511184484,1.7294363775976622,1.570927204076876,1.8879455511184484,1.570927204076876,1.7294363775976622,1.4124180305560903,1.570927204076876,1.8879455511184484,2.20496389816002,2.0464547246392346,2.363473071680806,1.4124180305560903,2.20496389816002,2.0464547246392346,1.8879455511184484
2019/1/2,基隆,AMB_TEMP,-1.478967731639683,-1.478967731639683,-1.478967731639683,-1.4589281795229732,-1.4188490752895537,-1.3988095231728437,-1.3587304189394243,-1.3587304189394243,-1.3787699710561343,-1.3587304189394243,-1.3587304189394243,-1.3186513147060048,-1.3186513147060048,-1.2986117625892948,-1.2585326583558754,-1.218453554122456,-1.1783744498890365,-1.1783744498890365,-1.118255793538907,-1.0581371371887776,-1.0581371371887776,-1.118255793538907,-1.118255793538907,-1.1382953456556164
2019/1/2,基隆,CH4,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027
2019/1/2,基隆,CO,-0.5856440112498548,-0.5856440112498548,-0.6349757451180578,-0.6349757451180578,-0.6349757451180578,-0.48698054351344894,-0.43764880964524594,-0.19099014030423114,-0.2403218741724341,-0.2896536080406371,-0.2403218741724341,-0.19099014030423114,-0.09232667256782545,-0.19099014030423114,-0.19099014030423114,-0.19099014030423114,-0.19099014030423114,-0.09232667256782545,-0.04299493869962246,-0.3389853419088401,-0.38831707577704305,-0.3389853419088401,-0.43764880964524594,-0.38831707577704305
2019/1/2,基隆,NMHC,-0.7865014073041766,-0.7865014073041766,-0.7865014073041766,-0.9068709063638949,-0.7865014073041766,-0.7865014073041766,-0.6661319082444586,-0.5457624091847404,-0.5457624091847404,-0.6661319082444586,-0.5457624091847404,-0.5457624091847404,-0.42539291012502223,-0.5457624091847404,-0.42539291012502223,-0.5457624091847404,-0.42539291012502223,-0.42539291012502223,-0.42539291012502223,-0.5457624091847404,-0.7865014073041766,-0.6661319082444586,-0.6661319082444586,-0.7865014073041766
2019/1/2,基隆,NO,-0.43290308147442635,-0.4059487743799554,-0.3789944672854844,-0.4194259279271909,-0.3924716208327199,-0.4194259279271909,-0.43290308147442635,-0.3924716208327199,-0.3924716208327199,-0.3789944672854844,-0.36551731373824886,-0.3789944672854844,-0.3789944672854844,-0.36551731373824886,-0.36551731373824886,-0.3520401601910134,-0.3385630066437779,-0.36551731373824886,-0.36551731373824886,-0.36551731373824886,-0.3520401601910134,-0.3520401601910134,-0.3789944672854844,-0.4059487743799554
2019/1/2,基隆,NO2,-0.9264944486525338,-0.9008436375208695,-0.9777960709158623,-0.9906214764816944,-0.9649706653500302,-0.9393198542183658,-0.7341133651650519,-0.5673830928092343,-0.644335526204227,-0.5802084983750663,-0.5802084983750663,-0.4776052538484093,-0.3878274148875844,-0.49043065941424135,-0.3878274148875844,-0.5289068761117377,-0.43912903715091295,-0.43912903715091295,-0.4263036315850807,-0.6315101206383948,-0.6571609317700591,-0.6956371484675555,-0.746938770730884,-0.7982403929942125
2019/1/2,基隆,NOx,-0.7787014726724326,-0.7488314547814984,-0.7787014726724326,-0.8085714905633669,-0.7861689771451662,-0.7787014726724326,-0.6666889055814293,-0.5472088340176926,-0.5920138608540939,-0.5472088340176926,-0.539741329544959,-0.4874687982358242,-0.43519626692668933,-0.4874687982358242,-0.42772876245395575,-0.5024038071812913,-0.4501312758721564,-0.45759878034489,-0.45759878034489,-0.5696113474358933,-0.5845463563813603,-0.5994813653268274,-0.6442863921632288,-0.6965589234723636
2019/1/2,基隆,O3,0.522751439746496,0.522751439746496,0.522751439746496,0.470411544754751,0.470411544754751,0.36573175477126113,0.31339185977951617,0.2610519647877712,0.2610519647877712,0.2610519647877712,0.2610519647877712,0.2610519647877712,0.2610519647877712,0.20871206979602627,0.15637217480428134,0.20871206979602627,0.20871206979602627,0.20871206979602627,0.20871206979602627,0.20871206979602627,0.2610519647877712,0.2610519647877712,0.31339185977951617,0.31339185977951617
2019/1/2,基隆,PM10,-1.3677438323479523,-1.4988230064975772,-1.3022042452731397,-1.1711250711235148,-1.2366646581983272,-1.2366646581983272,-1.1055854840487023,-1.3022042452731397,-1.1055854840487023,-1.3022042452731397,-0.9745063098990773,-0.5812687874502023,-0.7123479615998273,-0.45018961330057733,-0.7123479615998273,-0.7123479615998273,-1.0400458969738897,-0.7778875486746398,-1.1711250711235148,-1.1055854840487023,-0.8434271357494523,-1.3022042452731397,-1.1711250711235148,-1.1711250711235148
2019/1/2,基隆,PM2.5,-1.4903075305727165,-1.4903075305727165,-1.4903075305727165,-1.4903075305727165,-1.3546192951841804,-1.3546192951841804,-0.9475545890185729,-1.0832428244071088,-1.3546192951841804,-1.3546192951841804,-1.4903075305727165,-1.3546192951841804,-1.3546192951841804,-0.9475545890185729,-0.811866353630037,-0.6761781182415012,-0.6761781182415012,-0.811866353630037,-0.6761781182415012,-0.811866353630037,-0.9475545890185729,-0.9475545890185729,-0.9475545890185729,-1.0832428244071088
2019/1/2,基隆,RAINFALL,1.6575187498138522,0.9796971239995326,1.0926673949685857,0.7537565820614259,0.7537565820614259,1.0926673949685857,0.8667268530304791,1.4315782078757455,1.0926673949685857,1.205637665937639,0.18890522721615927,0.4148457691542659,0.07593495624710593,0.07593495624710593,0.3018754981852126,0.6407863110923726,1.6575187498138522,0.7537565820614259,1.4315782078757455,1.3186079369066923,1.544548478844799,1.205637665937639,1.544548478844799,2.1093998336900657
2019/1/2,基隆,RH,0.9327999377072728,0.8537853820091308,0.8537853820091308,0.7747708263109889,0.695756270612847,0.8537853820091308,0.8537853820091308,0.8537853820091308,0.8537853820091308,0.8537853820091308,0.8537853820091308,0.7747708263109889,0.7747708263109889,0.8537853820091308,0.8537853820091308,0.7747708263109889,0.8537853820091308,0.8537853820091308,0.8537853820091308,0.9327999377072728,0.9327999377072728,0.9327999377072728,1.0118144934054147,1.0118144934054147
2019/1/2,基隆,SO2,-0.5768674702539486,-0.22160769760194093,-0.3400276218192769,-0.22160769760194093,-0.3400276218192769,-0.3400276218192769,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.10318777338460497,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.22160769760194093,-0.3400276218192769,-0.3400276218192769,-0.22160769760194093,-0.22160769760194093
2019/1/2,基隆,THC,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536
2019/1/2,基隆,WD_HR,-0.7054907277635608,-0.6746169037547312,-0.6951994530939509,-0.684908178424341,-0.6951994530939509,-0.6540343544155115,-0.6951994530939509,-0.7054907277635608,-0.7054907277635608,-0.7157820024331707,-0.7260732771027806,-0.7363645517723904,-0.7260732771027806,-0.7157820024331707,-0.6951994530939509,-0.6643256290851214,-0.684908178424341,-0.684908178424341,-0.6746169037547312,-0.7157820024331707,-0.684908178424341,-0.684908178424341,-0.7054907277635608,-0.7157820024331707
2019/1/2,基隆,WIND_DIREC,-0.715997982518857,-0.6648177494624279,-0.715997982518857,-0.715997982518857,-0.6852898426849995,-0.5522212367382837,-0.6852898426849995,-0.6852898426849995,-0.7262340291301429,-0.7671782155752862,-0.6852898426849995,-0.6341096096285703,-0.7057619359075712,-0.6955258892962853,-0.715997982518857,-0.593165423183427,-0.6750537960737137,-0.7671782155752862,-0.7057619359075712,-0.7262340291301429,-0.6648177494624279,-0.7057619359075712,-0.6750537960737137,-0.7262340291301429
2019/1/2,基隆,WIND_SPEED,0.9793761390501207,2.090581056739376,1.6738792126059054,1.5349785978947483,0.9793761390501207,1.5349785978947483,1.2571773684724348,2.6461835155840046,2.6461835155840046,1.8127798273170626,0.9793761390501207,0.2848730654943358,0.4237736802054929,0.5626742949166497,1.2571773684724348,0.1459724507831787,0.7015749096278068,1.2571773684724348,1.1182767537612777,1.5349785978947483,1.3960779831835912,0.9793761390501207,0.4237736802054929,0.5626742949166497
2019/1/2,基隆,WS_HR,1.4124180305560903,1.570927204076876,1.7294363775976622,1.570927204076876,1.570927204076876,1.0953996835145186,1.4124180305560903,2.20496389816002,2.521982245201592,2.363473071680806,2.0464547246392346,1.4124180305560903,1.2539088570353043,1.2539088570353043,1.2539088570353043,0.9368905099937325,1.4124180305560903,1.2539088570353043,1.4124180305560903,1.8879455511184484,2.20496389816002,1.7294363775976622,1.570927204076876,1.0953996835145186
2019/1/3,基隆,AMB_TEMP,-1.1382953456556164,-1.1583348977723265,-1.1583348977723265,-1.1783744498890365,-1.1984140020057459,-1.1583348977723265,-1.1382953456556164,-1.1382953456556164,-1.118255793538907,-1.0581371371887776,-1.098216241422197,-1.0380975850720675,-1.0180580329553581,-0.9980184808386481,-1.0180580329553581,-0.9980184808386481,-0.9779789287219387,-0.9779789287219387,-0.9378998244885186,-0.8777811681383898,-0.8176625117882603,-0.7575438554381309,-0.6974251990880014,-0.657346094854582
2019/1/3,基隆,CH4,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027,-0.2760558066771027
2019/1/3,基隆,CO,-0.43764880964524594,-0.6349757451180578,-0.6349757451180578,-0.5363122773816519,-0.5363122773816519,-0.5363122773816519,-0.2896536080406371,0.006336795168580523,-0.04299493869962246,-0.04299493869962246,-0.04299493869962246,0.05566852903678351,0.006336795168580523,0.006336795168580523,0.10500026290498649,0.10500026290498649,0.10500026290498649,0.10500026290498649,0.1543319967731892,0.05566852903678351,-0.04299493869962246,-0.04299493869962246,-0.14165840643602842,-0.2896536080406371
2019/1/3,基隆,NMHC,-0.6661319082444586,-0.7865014073041766,-0.7865014073041766,-0.7865014073041766,-0.7865014073041766,-0.7865014073041766,-0.6661319082444586,-0.42539291012502223,-0.42539291012502223,-0.5457624091847404,-0.42539291012502223,-0.42539291012502223,-0.5457624091847404,-0.5457624091847404,-0.42539291012502223,-0.5457624091847404,-0.5457624091847404,-0.5457624091847404,-0.42539291012502223,-0.5457624091847404,-0.5457624091847404,-0.6661319082444586,-0.6661319082444586,-0.7865014073041766
2019/1/3,基隆,NO,-0.4059487743799554,-0.4194259279271909,-0.4194259279271909,-0.45985738856889735,-0.43290308147442635,-0.43290308147442635,-0.4059487743799554,-0.3924716208327199,-0.3789944672854844,-0.3789944672854844,-0.3789944672854844,-0.36551731373824886,-0.3520401601910134,-0.3789944672854844,-0.4059487743799554,-0.4059487743799554,-0.36551731373824886,-0.3789944672854844,-0.3789944672854844,-0.43290308147442635,-0.3924716208327199,-0.43290308147442635,-0.4059487743799554,-0.3789944672854844
2019/1/3,基隆,NO2,-0.8367166096917089,-1.0034468820475264,-1.0290976931791909,-1.0034468820475264,-1.0290976931791909,-1.0034468820475264,-0.7854149874283803,-0.554557687243402,-0.6315101206383948,-0.451954442716745,-0.5930339039408984,-0.451954442716745,-0.5930339039408984,-0.5673830928092343,-0.5160814705459057,-0.554557687243402,-0.4263036315850807,-0.5673830928092343,-0.49043065941424135,-0.5160814705459057,-0.6058593095067306,-0.6315101206383948,-0.7212879595992197,-0.7725895818625482
2019/1/3,基隆,NOx,-0.7114939324178307,-0.8160389950361004,-0.8309740039815674,-0.8384415084543011,-0.8384415084543011,-0.8235064995088339,-0.6816239145268965,-0.539741329544959,-0.5696113474358933,-0.4725337892903571,-0.5546763384904261,-0.4650662848176235,-0.539741329544959,-0.539741329544959,-0.5173388161267584,-0.5472088340176926,-0.4501312758721564,-0.5322738250722255,-0.49493630270855776,-0.539741329544959,-0.5696113474358933,-0.6144163742722945,-0.6442863921632288,-0.6592214011086959
2019/1/3,基隆,O3,0.31339185977951617,0.41807164976300604,0.470411544754751,0.41807164976300604,0.41807164976300604,0.41807164976300604,0.31339185977951617,0.15637217480428134,0.15637217480428134,0.15637217480428134,0.15637217480428134,0.05169238482079144,0.15637217480428134,0.15637217480428134,0.15637217480428134,0.15637217480428134,0.10403227981253639,0.15637217480428134,0.10403227981253639,0.10403227981253639,0.15637217480428134,0.15637217480428134,0.20871206979602627,0.20871206979602627
2019/1/3,基隆,PM10,-0.6468083745250148,-1.3677438323479523,-1.1711250711235148,-1.3022042452731397,-1.1055854840487023,-1.1055854840487023,-1.1055854840487023,-1.1711250711235148,-1.3022042452731397,-1.4988230064975772,-1.2366646581983272,-1.2366646581983272,-1.2366646581983272,-1.1711250711235148,-1.2366646581983272,-1.1055854840487023,-1.4332834194227646,-1.4332834194227646,-0.9089667228242647,-0.9089667228242647,-0.9089667228242647,-1.0400458969738897,-0.7778875486746398,-0.7123479615998273
2019/1/3,基隆,PM2.5,-1.3546192951841804,-1.0832428244071088,-1.0832428244071088,-1.3546192951841804,-1.0832428244071088,-1.0832428244071088,-1.0832428244071088,-0.9475545890185729,-1.0832428244071088,-1.0832428244071088,-1.3546192951841804,-1.0832428244071088,-1.4903075305727165,-1.3546192951841804,-1.0832428244071088,-1.0832428244071088,-0.811866353630037,-1.0832428244071088,-0.9475545890185729,-1.0832428244071088,-1.3546192951841804,-1.0832428244071088,-1.0832428244071088,-1.0832428244071088
2019/1/3,基隆,RAINFALL,2.222370104659119,1.544548478844799,1.4315782078757455,1.544548478844799,1.6575187498138522,1.6575187498138522,1.4315782078757455,1.3186079369066923,0.9796971239995326,0.6407863110923726,0.8667268530304791,0.7537565820614259,0.8667268530304791,0.5278160401233192,0.7537565820614259,0.7537565820614259,1.205637665937639,0.7537565820614259,0.8667268530304791,0.4148457691542659,0.4148457691542659,0.18890522721615927,0.4148457691542659,0.07593495624710593
2019/1/3,基隆,RH,1.0908290491035566,1.0118144934054147,1.0908290491035566,1.0908290491035566,1.0118144934054147,1.0118144934054147,0.9327999377072728,0.9327999377072728,0.9327999377072728,0.9327999377072728,0.9327999377072728,1.0118144934054147,1.0908290491035566,1.0118144934054147,1.0118144934054147,1.0908290491035566,1.0908290491035566,1.1698436048016985,1.0908290491035566,1.0118144934054147,0.9327999377072728,0.9327999377072728,1.0118144934054147,1.0118144934054147
2019/1/3,基隆,SO2,-0.3400276218192769,-1.4058069397752997,-1.5242268639926355,-1.5242268639926355,-1.4058069397752997,-1.4058069397752997,-1.4058069397752997,-1.4058069397752997,-1.4058069397752997,-1.2873870155579636,-1.2873870155579636,-1.4058069397752997,-1.4058069397752997,-1.2873870155579636,-1.4058069397752997,-1.2873870155579636,-1.4058069397752997,-1.2873870155579636,-1.2873870155579636,-1.2873870155579636,-1.2873870155579636,-1.2873870155579636,-1.4058069397752997,-1.2873870155579636
2019/1/3,基隆,THC,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536,-0.6005380435145536
2019/1/3,基隆,WD_HR,-0.7363645517723904,-0.684908178424341,-0.7054907277635608,-0.6540343544155115,-0.6746169037547312,-0.6746169037547312,-0.6951994530939509,-0.684908178424341,-0.6746169037547312,-0.6643256290851214,-0.6643256290851214,-0.6951994530939509,-0.7157820024331707,-0.7157820024331707,-0.7054907277635608,-0.7260732771027806,-0.684908178424341,-0.7054907277635608,-0.6951994530939509,-0.7260732771027806,-0.7054907277635608,-0.6746169037547312,-0.6643256290851214,-0.7157820024331707
2019/1/3,基隆,WIND_DIREC,-0.7978863554091438,-0.7262340291301429,-0.593165423183427,-0.593165423183427,-0.6648177494624279,-0.6750537960737137,-0.7057619359075712,-0.6443456562398562,-0.6750537960737137,-0.6852898426849995,-0.6648177494624279,-0.8183584486317154,-0.7467061223527146,-0.6955258892962853,-0.7671782155752862,-0.7057619359075712,-0.6852898426849995,-0.7569421689640004,-0.6648177494624279,-0.7569421689640004,-0.6750537960737137,-0.6750537960737137,-0.6852898426849995,-0.8081224020204296
2019/1/3,基隆,WIND_SPEED,0.5626742949166497,0.8404755243389636,0.8404755243389636,0.5626742949166497,1.5349785978947483,0.9793761390501207,0.7015749096278068,0.2848730654943358,0.7015749096278068,0.7015749096278068,-0.1318287786391352,0.2848730654943358,1.5349785978947483,1.8127798273170626,0.5626742949166497,0.4237736802054929,1.2571773684724348,1.1182767537612777,0.5626742949166497,1.9516804420282197,1.6738792126059054,1.5349785978947483,1.3960779831835912,0.0070718360720219
2019/1/3,基隆,WS_HR,1.0953996835145186,0.9368905099937325,0.9368905099937325,0.9368905099937325,0.7783813364729464,0.7783813364729464,0.9368905099937325,1.0953996835145186,1.4124180305560903,0.9368905099937325,0.7783813364729464,0.9368905099937325,2.20496389816002,1.570927204076876,1.0953996835145186,1.570927204076876,1.0953996835145186,2.0464547246392346,2.0464547246392346,2.0464547246392346,1.8879455511184484,2.0464547246392346,2.20496389816002,1.7294363775976622
2019/1/4,基隆,AMB_TEMP,-0.6172669906211625,-0.5771878863877431,-0.6172669906211625,-0.6172669906211625,-0.5371087821543229,-0.5972274385044524,-0.6974251990880014,-0.657346094854582,-0.5771878863877431,-0.25655505252038624,0.2845128546307778,0.5450270321480051,0.745422553315103,0.7855016575485224,0.023998677113550446,0.00395912499684109,-0.07619908346999847,-0.09623863558670782,-0.35675281310393514,-0.5371087821543229,-0.6172669906211625,-0.6373065427378718,-0.6373065427378718,-0.6974251990880014
2019/1/4,基隆,CH4,-0.2760558066771027,-0.2760558066771027,2.908687391066859,0.36089283287168905,-0.2760558066771027,0.9978414724204823,1.6347901119692754,2.908687391066859,3.5456360306156522,0.36089283287168905,-0.2760558066771027,-0.5945301264514994,-0.9130044462258959,-0.2760558066771027,0.36089283287168905,0.36089283287168905,0.36089283287168905,-0.2760558066771027,-0.2760558066771027,0.36089283287168905,0.36089283287168905,0.36089283287168905,0.36089283287168905,0.36089283287168905
